,competition,date,gameday,guest_coach,guest_game_system,guest_team_id,guest_team_name,home_coach,home_game_system,home_team_id,home_team_name,identifier,result,saison,time,viewers,weekday,day,month,year
2058,2. Liga,2014-10-03 18:30:00,22,Wilhelm Schuldes,4-4-2,10044,SV Horn,Gerald Baumgartner,4-1-4-1,2662,SKN St. Pölten,9ea49dbf20a6e51eacb7c639ee489eab07f2534212b55e0779fdce85af415010,6:0,2013/14,18:30,2000,4,3,10,2014
2060,2. Liga,2014-03-21 18:30:00,24,Ivica Vastic,4-4-2 doppel 6,856,SV Mattersburg,Gerald Baumgartner,4-1-4-1,2662,SKN St. Pölten,a09fd40714d820b238d2c9d856678cd58eb0f1c28997f2eac11ba09e7fe4dc0a,2:2,2013/14,18:30,2340,4,21,3,2014
2061,2. Liga,2014-03-25 18:30:00,25,Gerald Baumgartner,4-1-4-1,2662,SKN St. Pölten,Kurt Garger,4-1-4-1,2364,First Vienna FC,0e37e6fcb8122feee5b42b03408d0b871941a4f3245c124f29dab3932f8de966,1:2,2013/14,18:30,1000,1,25,3,2014
2064,2. Liga,2014-08-04 18:30:00,28,Kurt Russ,4-1-4-1,2394,SV Kapfenberg,Gerald Baumgartner,4-1-4-1,2662,SKN St. Pölten,1afb622d3e9ec5ef5fbf8fb3b8b0f299d7ce980f52ebd3de37b3cde3682ad53e,2:1,2013/14,18:30,1350,0,4,8,2014
2066,2. Liga,2014-04-22 18:30:00,30,Paul Hafner,4-5-1 flach,4320,SC/ESV Parndorf,Gerald Baumgartner,4-1-4-1,2662,SKN St. Pölten,51adc91b2ecb5038ac08e394699cc5256c333e6a96f3957e6fa73d24a5f885b5,5:4,2013/14,18:30,1900,1,22,4,2014
2067,2. Liga,2014-04-25 18:30:00,31,Gerald Baumgartner,4-2-3-1 ,2662,SKN St. Pölten,Wilhelm Schuldes,4-4-2 doppel 6,10044,SV Horn,40d6774ced25345c194f5cfbcbcdfdfcfac89f69dd387aa80664f2ebaab8ba30,1:0,2013/14,18:30,1300,4,25,4,2014
2069,2. Liga,2014-02-05 20:30:00,33,Gerald Baumgartner,4-2-3-1 ,2662,SKN St. Pölten,Ivica Vastic,4-2-3-1 ,856,SV Mattersburg,b51941aa5b5a70c252ebbeefd933b1eee357ce8cc599ef429f5df87c18debda4,3:2,2013/14,20:30,1900,2,5,2,2014
2070,2. Liga,2014-10-05 16:30:00,34,Mario Posch,4-2-3-1 ,2364,First Vienna FC,Gerald Baumgartner,4-1-4-1,2662,SKN St. Pölten,bb92521ce2ff202384b54cca7aafb249e50bcb9b8be4e42797f08fb61b43b819,1:0,2013/14,16:30,1750,6,5,10,2014
2073,ÖFB-Cup,2013-12-07 19:00:00,1.Runde,Martin Scherb,4-4-2 doppel 6,2662,SKN St. Pölten,,,18627,SV Wals-Grünau,6aa9fa6fa34a43988b8bd36b2eaa60fa308e534cdbe2541e2b4a2ac141d6ba28,1:2,2013/14,19:00,200,5,7,12,2013
2074,ÖFB-Cup,2013-09-23 19:00:00,2.Runde,Gerald Baumgartner,4-2-3-1 ,2662,SKN St. Pölten,Karl Daxbacher,4-2-3-1 ,413,LASK,4d6d4d3d7a8bba974bcd2ac4531c59acfa860edaa5e8007ac92caa7047d00b0b,3:4,2013/14,19:00,1000,0,23,9,2013
2075,ÖFB-Cup,2013-10-28 19:00:00,Achtelfinale,Gerald Baumgartner,4-1-4-1,2662,SKN St. Pölten,,,2466,SC Kalsdorf,2851418b23981998a534bff6c9650872e6d514df11467605f0ccafc0ef6b5db5,0:4,2013/14,19:00,650,0,28,10,2013
2076,ÖFB-Cup,2014-04-15 20:30:00,Viertelfinale,Gerald Baumgartner,4-1-4-1,2662,SKN St. Pölten,,,266,SV Ried,a00abfe4567a9f73522594a64a10bc2027982a1d4c872f018bcb7594a524e257,1:2,2013/14,20:30,2000,1,15,4,2014
2077,ÖFB-Cup,2014-07-05 20:30:00,Halbfinale,,,122,SK Sturm Graz,Gerald Baumgartner,4-2-3-1 ,2662,SKN St. Pölten,f22354b1cc39355a1669d1c97f2a5295f27565d5c935e3c0bc97abbafa2aacfa,1:0  n.V.,2013/14,20:30,8000,5,5,7,2014
2078,ÖFB-Cup,2014-05-18 16:30:00,Finale,Gerald Baumgartner,4-2-3-1 ,2662,SKN St. Pölten,,,409,Red Bull Salzburg,855160bfe7130c6fd28a168f9345580a239d39eaab924b0a72936e342a997a49,4:2,2013/14,16:30,11600,6,18,5,2014
2081,2. Liga,2013-02-08 20:30:00,3,Gerhard Fellner,4-4-2,2364,First Vienna FC,Alfred Tatar,4-4-2 doppel 6,856,SV Mattersburg,0577c63b57cd646f3d691f2ec337deb3818ca2a145282bbb462307c87e5ea5aa,3:0,2013/14,20:30,1950,4,8,2,2013
2085,2. Liga,2013-08-23 18:30:00,7,Kurt Russ,4-4-2,2394,SV Kapfenberg,Kurt Garger,4-2-3-1 ,2364,First Vienna FC,ceace1e08281d46e8b523bea9ccb641d3c21a2a03ddad7e41cc5a5b9ad9d4046,1:2,2013/14,18:30,1900,4,23,8,2013
2086,2. Liga,2013-08-30 18:30:00,8,Paul Hafner,4-4-2 doppel 6,4320,SC/ESV Parndorf,Kurt Garger,4-2-3-1 ,2364,First Vienna FC,4ad3f6a4714671d8a13a7a036203fb10757171460a10751d34d6ccb4eed95872,1:0,2013/14,18:30,1900,4,30,8,2013
2087,2. Liga,2013-09-13 18:30:00,9,Kurt Garger,4-2-3-1 ,2364,First Vienna FC,Wilhelm Schuldes,4-2-3-1 ,10044,SV Horn,ff3955f176b4ef8b4ef6e448180b733925607a0ff9c0fab66182679049ccd792,3:1,2013/14,18:30,1300,4,13,9,2013
2090,2. Liga,2013-04-10 18:30:00,12,Alfred Tatar,4-4-2 doppel 6,856,SV Mattersburg,Kurt Garger,4-2-3-1 ,2364,First Vienna FC,c8eca1f28557b72601fd41db3abfcd68a9a7bcb0fd79b102177c12781fb51c3b,3:1,2013/14,18:30,1300,2,10,4,2013
2094,2. Liga,2013-02-11 16:30:00,16,Kurt Garger,4-2-3-1 ,2364,First Vienna FC,Kurt Russ,4-4-2,2394,SV Kapfenberg,caacfcf1d0daee0dfe2d8a4d2a0b5dca0449f91486de56fa39d3a79994ceb031,3:0,2013/14,16:30,957,0,11,2,2013
2095,2. Liga,2013-08-11 18:30:00,17,Kurt Garger,4-4-2 doppel 6,2364,First Vienna FC,Paul Hafner,4-4-2,4320,SC/ESV Parndorf,e98ca2c69480a0932a3c97617fa70a93aa767961d580754cbeef864dd88c481a,2:0,2013/14,18:30,1000,6,11,8,2013
2096,2. Liga,2013-11-22 18:30:00,18,Wilhelm Schuldes,4-3-3 offensiv,10044,SV Horn,Kurt Garger,4-2-3-1 ,2364,First Vienna FC,69c37ed9d1952daf1959faed2edd334af90eb318cf8feac389ed3eb5c13d2ec6,1:2,2013/14,18:30,1400,4,22,11,2013
2097,2. Liga,2013-11-29 18:30:00,19,Kurt Garger,4-2-3-1 ,2364,First Vienna FC,Wilhelm Schuldes,4-3-3 defensiv,10044,SV Horn,646e927b39bd1af552d3c4c03da64dc021846370939783226c89a420d1dc446d,0:0,2013/14,18:30,1000,4,29,11,2013
2098,2. Liga,2014-02-28 18:30:00,20,Paul Hafner,4-4-2,4320,SC/ESV Parndorf,Kurt Garger,4-1-4-1,2364,First Vienna FC,eb28736d86d128d28cb62c4f8afd489d8a228ab93cd61dcf971a2d7027b2b84d,0:1,2013/14,18:30,1600,4,28,2,2014
2100,2. Liga,2014-11-03 18:30:00,22,Kurt Garger,4-2-3-1 ,2364,First Vienna FC,Ivica Vastic,4-2-3-1 ,856,SV Mattersburg,6e7a1d38d19a9ed1ec85638eec38345d9667fa1cacd22014bc4c5c717162dd81,1:1,2013/14,18:30,1700,0,3,11,2014
2102,2. Liga,2014-03-21 18:30:00,24,Kurt Garger,4-2-3-1 ,2364,First Vienna FC,Kurt Russ,4-4-2,2394,SV Kapfenberg,34b5a8e49a26c9e8f5135213e56879fbf8fb2a80b4fb186514b1ffe3f4ecbcfc,3:1,2013/14,18:30,1040,4,21,3,2014
2106,2. Liga,2014-07-04 18:30:00,28,Wilhelm Schuldes,4-3-3 offensiv,10044,SV Horn,Mario Posch,4-4-2 doppel 6,2364,First Vienna FC,d0a00ce293079f123d414a56e9dd8be2c17be770574b56627b78eed8b2b7d159,2:2,2013/14,18:30,1400,4,4,7,2014
2107,2. Liga,2014-11-04 18:30:00,29,Mario Posch,4-2-3-1 ,2364,First Vienna FC,Paul Hafner,4-4-2 doppel 6,4320,SC/ESV Parndorf,d0400d290b2121d7590d2a0250330125caa53b3751d17f5b1a2f7b03e924d0f5,0:1,2013/14,18:30,900,1,4,11,2014
2109,2. Liga,2014-04-25 18:30:00,31,Ivica Vastic,4-2-3-1 ,856,SV Mattersburg,Mario Posch,4-2-3-1 ,2364,First Vienna FC,25d0d14a20640a4106673b151cf914cc0bfa43773547408a204089977c487e59,1:2,2013/14,18:30,1200,4,25,4,2014
2111,2. Liga,2014-02-05 18:30:00,33,Kurt Russ,4-4-2,2394,SV Kapfenberg,Mario Posch,4-1-4-1,2364,First Vienna FC,c343ca2edb1e291a53e5cc6ee2b8e13bdc7392e8f3595c84946a6336f6a125cf,3:2,2013/14,18:30,1700,2,5,2,2014
2115,ÖFB-Cup,2013-12-07 19:00:00,1.Runde,Gerhard Fellner,4-4-2,2364,First Vienna FC,,,7448,FC Dornbirn,541b5162a9df1173591981622899ab54be249af2efe32b912044115d66d5aa0c,1:2,2013/14,19:00,600,5,7,12,2013
2116,ÖFB-Cup,2013-09-24 19:30:00,2.Runde,Kurt Garger,4-2-3-1 ,2364,First Vienna FC,,,8086,1. SC Sollenau,d8df2be5f2d726a5cd2c5942327162e86c358be07c85949bd2b85bd0fd72e03a,0:4,2013/14,19:30,550,1,24,9,2013
2117,ÖFB-Cup,2013-10-29 19:30:00,Achtelfinale,Kurt Garger,4-1-4-1,2364,First Vienna FC,,,503,FC Admira Wacker Mödling,7cfc27c96047f1da226aa96630fd48a853b5ba57d509fac012f843b8edc19167,3:1,2013/14,19:30,1100,1,29,10,2013
2121,2. Liga,2013-06-08 18:30:00,4,Alfred Tatar,4-4-2 doppel 6,856,SV Mattersburg,Wilhelm Schuldes,4-4-2 doppel 6,10044,SV Horn,3768c77b6118c127dc37113a5bc863a7677977a037001d82d295b4240a04f2a8,3:4,2013/14,18:30,1800,5,8,6,2013
2122,2. Liga,2013-09-08 18:30:00,5,Kurt Russ,4-4-2,2394,SV Kapfenberg,Alfred Tatar,4-4-2 doppel 6,856,SV Mattersburg,09b6679899eb45f81d293cf22823f975f2a6ca4e51e206901ab5b3c0af6cb238,1:0,2013/14,18:30,1750,6,8,9,2013
2124,2. Liga,2013-08-23 18:30:00,7,Paul Hafner,4-4-2,4320,SC/ESV Parndorf,Alfred Tatar,4-1-4-1,856,SV Mattersburg,3c865bbeab63678e5626cecdf29d9368c1aa1c3ac84b929d9dddeb52c35cf6ee,3:0,2013/14,18:30,3500,4,23,8,2013
2130,2. Liga,2013-10-18 18:30:00,13,Wilhelm Schuldes,4-3-3 defensiv,10044,SV Horn,Franz Lederer,4-4-2 doppel 6,856,SV Mattersburg,d4bf068be5eec2d16e04194e2d19c2f4a2d20f5d8c64e5a22b16b2fc8232e0f8,0:1,2013/14,18:30,1500,4,18,10,2013
2131,2. Liga,2013-10-22 18:00:00,14,Franz Lederer,4-1-4-1,856,SV Mattersburg,Kurt Russ,4-4-2,2394,SV Kapfenberg,b8a4a0ce46b76e2388323257226c901a7258b59ae2051fee8ebf4e1eb812dc92,3:1,2013/14,18:00,950,1,22,10,2013
2133,2. Liga,2013-01-11 18:30:00,16,Franz Lederer,4-1-4-1,856,SV Mattersburg,Paul Hafner,4-4-2,4320,SC/ESV Parndorf,e51ebd14cb1b1bc2e92bc647471c8b7f0d9ead0434d3deabe2fe76ca536aef03,2:1,2013/14,18:30,1950,4,11,1,2013
2137,2. Liga,2014-02-28 18:30:00,20,Wilhelm Schuldes,4-5-1 flach,10044,SV Horn,Ivica Vastic,4-2-3-1 ,856,SV Mattersburg,8d9d56ceb3f84aa5f9400f0b217ba22568023747bdf0d77f484c0de0e23256e5,2:2,2013/14,18:30,1500,4,28,2,2014
2138,2. Liga,2014-07-03 20:30:00,21,Ivica Vastic,4-2-3-1 ,856,SV Mattersburg,Kurt Russ,4-1-4-1,2394,SV Kapfenberg,e7dae4799063d8150c64e3767ed8c14f20780dec771876302858592f7294ee5c,0:2,2013/14,20:30,822,3,3,7,2014
2143,2. Liga,2014-03-28 20:30:00,26,Ivica Vastic,4-2-3-1 ,856,SV Mattersburg,Paul Hafner,4-4-2,4320,SC/ESV Parndorf,ed21e02bf3334fc56604daca8653467f12e9f590ba4015b9baa0e622adbf2c9d,2:1,2013/14,20:30,1400,4,28,3,2014
2146,2. Liga,2014-11-04 18:30:00,29,Ivica Vastic,4-2-3-1 ,856,SV Mattersburg,Wilhelm Schuldes,4-3-3 offensiv,10044,SV Horn,1a1e1486259778a790638f47dd9f43653da077baa40b453325c997c898dd7009,1:1,2013/14,18:30,200,1,4,11,2014
2147,2. Liga,2014-04-21 18:30:00,30,Kurt Russ,4-4-2,2394,SV Kapfenberg,Ivica Vastic,4-2-3-1 ,856,SV Mattersburg,2c534d661c7e187b9d61f804dcf9a873ff887c3c7c0519a6a6ec92dabcca671f,1:1,2013/14,18:30,1900,0,21,4,2014
2152,2. Liga,2014-05-13 18:30:00,35,Paul Hafner,4-4-2 doppel 6,4320,SC/ESV Parndorf,Ivica Vastic,4-2-3-1 ,856,SV Mattersburg,517bf5bc7f3c5fa5b00ffd8a59094f228778416252ebb044b9d394832ea6e98a,2:4,2013/14,18:30,1200,1,13,5,2014
2154,ÖFB-Cup,2013-12-07 18:30:00,1.Runde,Alfred Tatar,4-4-2 doppel 6,856,SV Mattersburg,,,2157,FC Blau Weiß Linz,28288f4eaef885505ba28196e941bcfb80c3fa89b8107336aa59517d54d406af,1:5,2013/14,18:30,800,5,7,12,2013
2155,ÖFB-Cup,2013-09-24 18:30:00,2.Runde,Alfred Tatar,4-4-2 doppel 6,856,SV Mattersburg,Miroslav Polak,3-5-2 offensiv,11853,SV Austria Salzburg,c58e69c97637a7f4700a6a17012f688067b732226bcbc613aef9adde2af19b0e,3:5  n.E.,2013/14,18:30,2000,1,24,9,2013
2156,ÖFB-Cup,2013-10-29 19:30:00,Achtelfinale,Franz Lederer,4-4-2 doppel 6,856,SV Mattersburg,,,12210,SKU Amstetten,f64588fc28924f9309cbb62ad394620b770c9f87ff675d3d0387b702843318a2,2:0,2013/14,19:30,1800,1,29,10,2013
2158,2. Liga,2013-07-26 18:30:00,2,Paul Hafner,4-4-2,4320,SC/ESV Parndorf,Kurt Russ,4-4-2,2394,SV Kapfenberg,e58230ae5e09b6d99c95e2a1c0fb1fbc492725d2a9b59a3e65a380ae2ae72489,2:0,2013/14,18:30,858,4,26,7,2013
2164,2. Liga,2013-08-30 18:30:00,8,Wilhelm Schuldes,4-3-3 offensiv,10044,SV Horn,Kurt Russ,4-4-2,2394,SV Kapfenberg,79e6ceaa365769075df915c4ea778e134dd9227d216daaff424efb0a011fce79,3:1,2013/14,18:30,825,4,30,8,2013
2167,2. Liga,2013-09-27 18:30:00,11,Kurt Russ,4-4-2 doppel 6,2394,SV Kapfenberg,Paul Hafner,4-2-3-1 ,4320,SC/ESV Parndorf,c80db437f318745e1eea087956dcb2fbf64205b78360b8318229ae6f520dc350,1:1,2013/14,18:30,850,4,27,9,2013
2173,2. Liga,2013-08-11 18:30:00,17,Kurt Russ,4-4-2,2394,SV Kapfenberg,Wilhelm Schuldes,4-2-3-1 ,10044,SV Horn,2cc2c69a63485bb9e88c748035964d35edea5bceca27644145e3117f692e0b61,0:2,2013/14,18:30,1100,6,11,8,2013
2179,2. Liga,2014-03-14 18:30:00,23,Paul Hafner,4-4-2,4320,SC/ESV Parndorf,Kurt Russ,4-4-2,2394,SV Kapfenberg,61b551a6642715b36dc71c46b6a9495847027920728d69dfce821b583551b26c,2:1,2013/14,18:30,798,4,14,3,2014
2183,2. Liga,2014-04-04 18:30:00,27,Kurt Russ,4-4-2,2394,SV Kapfenberg,Wilhelm Schuldes,4-3-3 offensiv,10044,SV Horn,7b194f1b08a02849668a2dea50dd926fb29b082abf76381e6f1b86ad20bf953e,2:1,2013/14,18:30,1050,4,4,4,2014
2188,2. Liga,2014-04-29 18:30:00,32,Kurt Russ,4-4-2,2394,SV Kapfenberg,Paul Hafner,4-4-2 doppel 6,4320,SC/ESV Parndorf,2ba0925cdf71307dce1c5fbfad2ab1580a9f6d357aab1635f3cea9d79aeb98fa,1:3,2013/14,18:30,650,1,29,4,2014
2192,2. Liga,2014-05-23 18:00:00,36,Wilhelm Schuldes,4-3-3 defensiv,10044,SV Horn,Kurt Russ,5-4-1 flach,2394,SV Kapfenberg,f58e0a21789c817d0e020dfd6b0d8dcf346d836f50ad05f2b32d8f732ee1565b,2:0,2013/14,18:00,575,4,23,5,2014
2193,ÖFB-Cup,2013-12-07 19:00:00,1.Runde,Kurt Russ,4-4-2,2394,SV Kapfenberg,,,307,Donawitzer SV Leoben,ed28c13da786c16d4cd728adeecffd7b741d45d652924b2b1b93b168bab00388,2:3,2013/14,19:00,525,5,7,12,2013
2194,ÖFB-Cup,2013-09-23 19:00:00,2.Runde,Kurt Russ,4-4-2,2394,SV Kapfenberg,,,4480,Villacher SV,4d751c4dcd990e400a17ba90b6d6c0477e5582a74eee8f090922a99f06f09f35,0:3,2013/14,19:00,200,0,23,9,2013
2195,ÖFB-Cup,2013-10-30 19:00:00,Achtelfinale,,,409,Red Bull Salzburg,Kurt Russ,4-4-2 doppel 6,2394,SV Kapfenberg,6e9f474ea8cd0fe5098bd51c415e0f33ea450ef77cafbb1cf21fe4fbbc2e4273,1:7,2013/14,19:00,3000,2,30,10,2013
2196,ÖFB-Cup,2013-07-14 16:30:00,1.Runde,,,170,SK Rapid Wien,Karl Daxbacher,4-2-3-1 ,413,LASK,cf6ae25fda892fa168f07cc1fae199dad562e59576a6cb41e8aa5aa9bb47bb01,5:4  n.E.,2013/14,16:30,6200,6,14,7,2013
2198,Regionalliga Mitte,2013-02-08 19:00:00,1,Karl Daxbacher,4-4-2 Raute,413,LASK,,,33549,Wolfsberger AC II,7d78dd3b4e91439a7cac979252ec94309baca37330c622b471c7d6feda43dfe1,0:1,2013/14,19:00,550,4,8,2,2013
2199,Regionalliga Mitte,2013-09-08 18:00:00,2,Karl Daxbacher,4-4-2 Raute,413,LASK,,,4429,SAK Klagenfurt,8c761c0a0ff5676687c7e3e8495ee66a2a4074c517263a9189ec9bd056a38b5b,0:4,2013/14,18:00,400,6,8,9,2013
2200,Regionalliga Mitte,2013-08-16 19:00:00,3,,,28760,SK Austria Klagenfurt,Karl Daxbacher,4-4-2 Raute,413,LASK,57c882f2221f8f874dcaa5968b76d701b82f2d7676bbf149121c38ac907e142e,3:1,2013/14,19:00,1650,4,16,8,2013
2201,Regionalliga Mitte,2013-08-20 19:00:00,4,Karl Daxbacher,4-4-2 Raute,413,LASK,,,2232,SV Wallern,fc398b976a56558fa0ef80df8a2c6c900b59fd2b84b435ed5d3ce1d6a50dd604,0:2,2013/14,19:00,1600,1,20,8,2013
2202,Regionalliga Mitte,2013-09-17 19:00:00,5,,,935,FC Pasching,Karl Daxbacher,4-2-3-1 ,413,LASK,fcb9cc5d2c5e07f81ea08ed25bdb617481738a79a54340ff66fe15c963062c4c,0:1,2013/14,19:00,2000,1,17,9,2013
2203,Regionalliga Mitte,2013-08-30 19:00:00,6,Karl Daxbacher,4-2-3-1 ,413,LASK,,,2157,FC Blau Weiß Linz,ca63e7870088a8cd4658ca598ab164a4d7859fe7c7d9dae3d4e2cc85461e0756,0:2,2013/14,19:00,6200,4,30,8,2013
2204,Regionalliga Mitte,2013-08-09 17:00:00,7,,,2466,SC Kalsdorf,Karl Daxbacher,4-2-3-1 ,413,LASK,d8f1dfdf7d29b886a72f3f232840a71532dca5e08e461ff3982d5b8d2d3519f9,1:1,2013/14,17:00,1000,4,9,8,2013
2205,Regionalliga Mitte,2013-09-13 19:00:00,8,Karl Daxbacher,4-2-3-1 ,413,LASK,,,10281,SV Allerheiligen,04bf9137a121a4f4c9258432dba582f3fe91417a5c52a856ff6127b18aec8833,0:2,2013/14,19:00,300,4,13,9,2013
2206,Regionalliga Mitte,2013-09-20 19:00:00,9,,,19536,SV Lafnitz,Karl Daxbacher,4-2-3-1 ,413,LASK,8ae15ddf424d613bfb30b576e459e1550275bcb82b3e16c0addc13db4326655d,3:0,2013/14,19:00,750,4,20,9,2013
2207,Regionalliga Mitte,2013-09-28 17:00:00,10,Karl Daxbacher,4-4-2 Raute,413,LASK,,,1521,SK Vorwärts Steyr,34d493c24a1f4b74c37c3e2c200675adcb45824022cc5575f7aec147ecc02fc0,0:3,2013/14,17:00,4000,5,28,9,2013
2208,Regionalliga Mitte,2013-04-10 19:00:00,11,,,6244,SV Kapfenberg II,Karl Daxbacher,4-4-2 Raute,413,LASK,3e62853fb51ab7c63232a1008f93c89f1eed705a738bef79422914aa0eaf173f,3:1,2013/14,19:00,600,2,10,4,2013
2209,Regionalliga Mitte,2013-12-10 17:00:00,12,Karl Daxbacher,4-4-2 Raute,413,LASK,,,2472,Union St. Florian,b6c3d5f3ced69f02705427e3c8136f1d501707c982aeb715a185f0c7df670a47,0:0,2013/14,17:00,1100,1,10,12,2013
2210,Regionalliga Mitte,2013-10-19 15:30:00,13,,,4443,SK Sturm Graz II,Karl Daxbacher,4-4-2 Raute,413,LASK,3a188dda0435b6de65d43cad647db138cc3de224129ce2c72c566bd5929e09b5,3:0,2013/14,15:30,850,5,19,10,2013
2211,Regionalliga Mitte,2013-10-25 18:30:00,14,,,771,Union Vöcklamarkt,Karl Daxbacher,4-4-2 Raute,413,LASK,43fda03809d257f05c7c53e1e9d94872938e0b1847a2ba93c61a20f4f4b5ba9b,4:0,2013/14,18:30,700,4,25,10,2013
2212,Regionalliga Mitte,2013-10-31 18:30:00,15,Karl Daxbacher,4-4-2 Raute,413,LASK,,,4480,Villacher SV,08483d2704ad609c2c2774aa11991f583342681c0d011c20285412b35c5b652e,0:3,2013/14,18:30,200,3,31,10,2013
2213,Regionalliga Mitte,2013-09-11 15:30:00,16,,,33549,Wolfsberger AC II,Karl Daxbacher,4-4-2 Raute,413,LASK,032d03f83d8e301ade928d9233695ebdd4e176bb25984ac66b3cd2b7a89c1532,4:0,2013/14,15:30,2500,2,11,9,2013
2214,Regionalliga Mitte,2014-08-03 15:30:00,17,,,4429,SAK Klagenfurt,Karl Daxbacher,4-1-4-1,413,LASK,0a4d6b86d01f64837028c0f81e7f9137419d0c7eb99f6fd3b767d72c096ef410,3:2,2013/14,15:30,5000,6,3,8,2014
2215,Regionalliga Mitte,2014-03-14 19:00:00,18,Karl Daxbacher,4-1-3-2,413,LASK,,,28760,SK Austria Klagenfurt,f6d5ceab99660d825018b3ae439615f94c1507365e45cbe4696c5b633e08a509,0:7,2013/14,19:00,750,4,14,3,2014
2216,Regionalliga Mitte,2014-03-22 15:30:00,19,,,2232,SV Wallern,Karl Daxbacher,4-1-4-1,413,LASK,1035bfde05c370d0cb8fbd4057657610fee686e214c637c4ae7adffd7286fe84,3:0,2013/14,15:30,3300,5,22,3,2014
2217,Regionalliga Mitte,2014-03-28 19:00:00,20,Karl Daxbacher,4-4-2,413,LASK,,,935,FC Pasching,9c21460734c2b66e6799a4959d5b1c2f8dd3d0c5fd3dcab294dab3463973c63d,1:1,2013/14,19:00,4800,4,28,3,2014
2218,Regionalliga Mitte,2014-09-04 19:00:00,21,,,2157,FC Blau Weiß Linz,Karl Daxbacher,4-4-2 Raute,413,LASK,b9912ab510f3da1a0c31e80f803ae3dcf84bca2609ce4dc98d5e877bae295ffa,5:1,2013/14,19:00,7200,3,4,9,2014
2219,Regionalliga Mitte,2014-12-04 19:00:00,22,Karl Daxbacher,?,413,LASK,,,2466,SC Kalsdorf,da988fc2eecb2079ac2bcc1a851ade48f747e0e801cf9b97fd81a00ea44e002f,0:2,2013/14,19:00,500,3,4,12,2014
2220,Regionalliga Mitte,2014-04-19 15:30:00,23,,,10281,SV Allerheiligen,Karl Daxbacher,4-4-2 Raute,413,LASK,dbe798aa810b5afaaa6c141440edc4ff8d2fbd461f2fbae1070ddce596e37cad,4:2,2013/14,15:30,2100,5,19,4,2014
2221,Regionalliga Mitte,2014-04-26 19:00:00,24,Karl Daxbacher,4-4-2 Raute,413,LASK,,,19536,SV Lafnitz,42e2d65b99a57310ce1be30d3001b4ec8228babfa0787b33bf0a4bc9775e2790,4:2,2013/14,19:00,2090,5,26,4,2014
2222,Regionalliga Mitte,2014-02-05 19:00:00,25,,,1521,SK Vorwärts Steyr,Karl Daxbacher,4-1-4-1,413,LASK,7c40cd3dec4a3a42b76ab7566833c574855972e7df6896a449ac1fa3b34e07cc,2:0,2013/14,19:00,3000,2,5,2,2014
2223,Regionalliga Mitte,2014-09-05 17:00:00,26,Karl Daxbacher,4-4-2 Raute,413,LASK,,,6244,SV Kapfenberg II,528d1a51642f8956f631d1415c2a3c1af673565f46085d13709ee29dc35e1c50,1:2,2013/14,17:00,200,4,5,9,2014
2224,Regionalliga Mitte,2014-05-13 19:00:00,27,,,2472,Union St. Florian,Karl Daxbacher,,413,LASK,cdcf7340e52f54e03e498efc97e0edcaf0f792d0a485f651aeb78dd21fa4bc0d,1:0,2013/14,19:00,1301,1,13,5,2014
2225,Regionalliga Mitte,2014-05-16 19:00:00,28,Karl Daxbacher,,413,LASK,,,4443,SK Sturm Graz II,d5658e0dfcf27e1cd329e4fd07432e6eaf000377716d1305a3a1c0206328676b,2:2,2013/14,19:00,300,4,16,5,2014
2226,Regionalliga Mitte,2014-05-23 16:15:00,29,Karl Daxbacher,,413,LASK,,,771,Union Vöcklamarkt,b89a617d62f2c6acf978fd65210802453da9d4ca9b2966df7fb517e31184364d,2:4,2013/14,16:15,1010,4,23,5,2014
2227,Regionalliga Mitte,2014-05-30 18:00:00,30,,,4480,Villacher SV,Karl Daxbacher,4-2-3-1 ,413,LASK,55a620a392d851a5b66699dd15e5ff51f8076e3030d4187f2397af7d86a19b89,4:0,2013/14,18:00,1750,4,30,5,2014
2228,Relegation Erste Liga,2014-02-06 19:30:00,Relegation Hinspiele,Karl Daxbacher,4-5-1,413,LASK,Paul Hafner,?,4320,SC/ESV Parndorf,628836bf68953163b898b8db2be033d56878b5a949f4a5a25f7bb66d6ea0167e,0:1,2013/14,19:30,3000,3,6,2,2014
2229,Relegation Erste Liga,2014-05-06 19:08:00,Relegation Rückspiele,Paul Hafner,,4320,SC/ESV Parndorf,Karl Daxbacher,,413,LASK,1c669ca6a9ac3c5ad358776ed67d427c60033732be367adb02a595882c483423,1:1,2013/14,19:08,10000,1,6,5,2014
2235,2. Liga,2013-08-16 18:30:00,6,Wilhelm Schuldes,4-3-3 offensiv,10044,SV Horn,Paul Hafner,4-4-2,4320,SC/ESV Parndorf,a0543b5e84b9526b0a069a23b0e7cfeec2fa0e2688218b10289746f9ab60a874,1:4,2013/14,18:30,1150,4,16,8,2013
2244,2. Liga,2013-10-25 18:30:00,15,Paul Hafner,4-4-2,4320,SC/ESV Parndorf,Wilhelm Schuldes,4-3-3 defensiv,10044,SV Horn,2c80a52b57fad887f444b2bda34a746f87036e8e680ef53c7b89b82fcd592507,2:2,2013/14,18:30,1020,4,25,10,2013
2254,2. Liga,2014-03-25 18:30:00,25,Paul Hafner,4-4-2 doppel 6,4320,SC/ESV Parndorf,Wilhelm Schuldes,4-3-3 offensiv,10044,SV Horn,06c6c4025b2bf70ff38719a7af9c0170561f63d3e95623764e0b2c26f2c03c59,1:3,2013/14,18:30,1000,1,25,3,2014
